id,genres,country,title,year,language,actors,director,writers
53064,['Drama'],Japan,Midori,1992,Japanese,"[('Minako Naka', 0, 0), ('Norihiko Morishita', 0, 0), ('Keinosuke Okamoto', 0, 0), ('Kazuyoshi Hayashi', 0, 0), ('Yoshifumi Nomura', 0, 0), ('Sanae Katô', 0, 0), ('Yumiko Takagi', 0, 0), ('Akiko Tanaka', 0, 0), ('Kôji Imoto', 0, 0)]","[('Hiroshi Harada', 0, 0)]","[('Suehiro Maruo', 0, 0), ('Hiroshi Harada', 0, 0)]"
295891,['Comedy'],United States of America,Jerrod Carmichael: Love at the Store,2014,English,"[('Jerrod Carmichael', 2, 0)]","[('Spike Lee', 2, 0)]","[('Jerrod Carmichael', 2, 0)]"
24679,['Drama'],United States of America,Bird,1988,English,"[('Forest Whitaker', 2, 0), ('Diane Venora', 1, 0), ('Keith David', 2, 0), ('Damon Whitaker', 2, 0), ('Michael Zelniker', 2, 0), ('Samuel E. Wright', 2, 0), ('Michael McGuire', 2, 0), ('James Handy', 2, 0), ('Morgan Nagler', 1, 0), ('Arlen Dean Snyder', 2, 0), ('Sam Robards', 2, 0), ('Penelope Windust', 1, 0), ('Glenn Wright', 2, 0), ('George Orrison', 0, 0), ('Bill Cobbs', 2, 0), ('Tony Todd', 2, 0), ('Anna Levine', 1, 0)]","[('Clint Eastwood', 2, 0)]",[]
38661,['Action'],United States of America,Tarzan Escapes,1936,English,"[('Johnny Weissmuller', 2, 0), (""Maureen O'Sullivan"", 1, 0), ('John Buckler', 2, 0), ('Benita Hume', 1, 0), ('William Henry', 2, 0), ('Herbert Mundin', 0, 0), ('E.E. Clive', 2, 0), ('Darby Jones', 0, 0)]","[('William A. Wellman', 2, 0), ('John Farrow', 2, 0), ('Richard Thorpe', 2, 0), ('George B. Seitz', 2, 0), ('James C. McKay', 0, 0)]",[]
18923,['Drama'],United States of America,A Home at the End of the World,2004,English,"[('Colin Farrell', 2, 0), ('Dallas Roberts', 0, 0), ('Robin Wright', 1, 0), ('Sissy Spacek', 1, 0), ('Ryan Donowho', 2, 0), ('Erik Smith', 0, 0), ('Harris Allan', 2, 0), ('Andrew Chalmers', 0, 0), ('Ron Lea', 2, 0)]","[('Michael Mayer', 2, 0)]","[('Michael Cunningham', 2, 0)]"
6964,"['Drama', 'Comedy']",United States of America,Something's Gotta Give,2003,English,"[('Jack Nicholson', 2, 0), ('Diane Keaton', 1, 0), ('Keanu Reeves', 2, 0), ('Frances McDormand', 1, 0), ('Amanda Peet', 1, 0), ('Jon Favreau', 2, 0), ('Paul Michael Glaser', 2, 0), ('Rachel Ticotin', 1, 0), ('KaDee Strickland', 1, 0), ('Robin Pearson Rose', 1, 0), ('Connie Sawyer', 1, 0)]","[('Nancy Meyers', 1, 0)]",[]
324150,"['Drama', 'Crime', 'Thriller']",United States of America,Uncle John,2015,English,"[('John Ashton', 2, 0), ('Alex Moffat', 0, 0), ('Jenna Lyng', 0, 0), ('Ronnie Gene Blevins', 2, 0), ('Michael Sassone', 2, 0), ('Adria Dawn', 1, 0)]","[('Steven Piet', 0, 0)]","[('Steven Piet', 0, 0), ('Erik Crary', 0, 0)]"
157690,"['Drama', 'Comedy']",France,On My Way,2013,French,"[('Catherine Deneuve', 1, 0), ('Claude Gensac', 1, 0), ('Dominique Rocheteau', 0, 0), ('Gérard Garouste', 0, 0), ('Hafsia Herzi', 1, 0), ('Nemo Schiffman', 0, 0), ('Paul Hamy', 2, 0), ('Mylène Demongeot', 1, 0), ('Evelyne Leclercq', 0, 0), ('Valérie Lagrange', 1, 0)]","[('Emmanuelle Bercot', 1, 0)]","[('Emmanuelle Bercot', 1, 0), ('Jérôme Tonnerre', 0, 0)]"
165567,"['Drama', 'Thriller']",United States of America,Static,2012,English,"[('Sarah Shahi', 1, 0), ('Sara Paxton', 1, 0), ('Milo Ventimiglia', 2, 0), ('William Mapother', 2, 0)]","[('Todd Levin', 0, 0)]",[]
37567,['Drama'],United States of America,Fall,1997,English,"[('Francie Swift', 1, 0), ('Jose Yenque', 2, 0), ('Josip Kuchan', 2, 0), ('Scarlett Johansson', 1, 0), ('Amanda de Cadenet', 1, 0), ('Rudolf Martin', 2, 0), ('Roberta Maxwell', 1, 0), ('Eric Schaeffer', 2, 0)]","[('Eric Schaeffer', 2, 0)]","[('Eric Schaeffer', 2, 0)]"
108969,['Drama'],United States of America,Winter People,1989,English,"[('Kurt Russell', 2, 0), ('Kelly McGillis', 1, 0), ('Lloyd Bridges', 2, 0), ('Mitchell Ryan', 2, 0), ('Jeffrey Meek', 2, 0), ('Don Michael Paul', 2, 0)]","[('Ted Kotcheff', 2, 0)]",[]
9955,"['Action', 'Comedy', 'Drama']",United States of America,Blades of Glory,2007,English,"[('Will Ferrell', 2, 0), ('Jon Heder', 2, 0), ('Will Arnett', 2, 0), ('Amy Poehler', 1, 0), ('Jenna Fischer', 1, 0), ('William Fichtner', 2, 0), ('Craig T. Nelson', 2, 0), ('Romany Malco', 2, 0), ('Nick Swardson', 2, 0), ('Scott Hamilton', 2, 0), ('Andy Richter', 2, 0), ('Greg Lindsay', 2, 0), ('Rob Corddry', 2, 0), ('Nick Jameson', 2, 0), ('Tom Virtue', 2, 0), ('Ben Wilson', 2, 0), ('William Daniels', 0, 0), ('Zachary Ferren', 0, 0), ('Rémy Girard', 2, 0), ('Steven M. Gagnon', 2, 0), ('Nancy Kerrigan', 1, 0), ('Luke Wilson', 2, 0), ('Brian Boitano', 2, 0), ('Dorothy Hamill', 0, 0), ('Peggy Fleming', 0, 0), ('Sasha Cohen', 1, 0), ('Jim Lampley', 2, 0), ('Katharine Towne', 0, 0), ('Kerry Rossall', 2, 0)]","[('Josh Gordon', 2, 0), ('Will Speck', 2, 0)]",[]
378570,['Comedy'],Italy,The Pills - Sempre meglio che lavorare,2016,Italian,"[('Luigi Di Capua', 0, 0), ('Matteo Corradini', 0, 0), ('Luca Vecchi', 0, 0), ('Giancarlo Esposito', 2, 0), ('Mattia Coluccia', 0, 0), ('Betanì Mapunzo', 0, 0), ('Luca Di Capua', 0, 0), ('Francesca Reggiani', 0, 0), ('Margherita Vicario', 1, 0), ('Angela Favella', 0, 0), ('Andrea Colicchia', 0, 0)]","[('Luca Vecchi', 0, 0)]",[]
54424,['Drama'],Turkey,Majority,2010,Turkish,"[('Erkan Can', 0, 0), ('Settar Tanriogen', 2, 0), ('Nihal Koldaş', 0, 0)]","[('Seren Yüce', 0, 0)]",[]
106546,"['Action', 'Drama', 'Thriller']",Russia,Moscow Heat,2004,English,"[('Michael York', 2, 0), ('Alexander Nevsky', 0, 0), ('Richard Tyson', 2, 0), ('Robert Madrid', 2, 0), ('Andrew Divoff', 2, 0), ('Joanna Pacula', 1, 0), ('Adrian Paul', 2, 0)]","[('Jeff Celentano', 0, 0)]","[('Alexander Nevsky', 0, 0), ('Robert Madrid', 2, 0)]"
120399,['Drama'],Australia,The King Is Dead!,2012,English,"[('Daniel Wyllie', 2, 0), ('Bojana Novaković', 0, 0), ('Gary Waddell', 0, 0)]","[('Rolf de Heer', 0, 0)]",[]
41764,['Drama'],Sweden,The Best Intentions,1992,Swedish,"[('Samuel Fröler', 2, 0), ('Pernilla August', 1, 0), ('Max von Sydow', 2, 0), ('Ghita Nørby', 1, 0), ('Lennart Hjulström', 0, 0), ('Mona Malm', 1, 0), ('Lena Endre', 1, 0), ('Keve Hjelm', 0, 0), ('Björn Kjellman', 2, 0), ('Börje Ahlstedt', 2, 0), ('Hans Alfredson', 2, 0), ('Lena T. Hansson', 0, 0), ('Anita Björk', 1, 0), ('Ernst Günther', 0, 0), ('Marie Göranzon', 0, 0), ('Björn Granath', 2, 0), ('Gunilla Nyroos', 0, 0), ('Michael Segerström', 2, 0), ('Inga Landgré', 1, 0), ('Emy Storm', 0, 0), ('Marie Richardson', 1, 0), ('Lena Brogren', 0, 0), ('Tomas Bolme', 0, 0), ('Inga Ålenius', 1, 0), ('Barbro Kollberg', 1, 0), ('Björn Gustafson', 2, 0), ('Eva Gröndahl', 0, 0), ('Gösta Prüzelius', 0, 0), ('Bertil Norström', 2, 0), ('Margaretha Krook', 1, 0), ('Sif Ruud', 0, 0), ('Irma Christenson', 1, 0), ('Sara Sommerfeld', 1, 0), ('Sten Ljunggren', 0, 0), ('Tord Peterson', 0, 0)]","[('Bille August', 2, 0)]","[('Ingmar Bergman', 2, 0)]"
28784,"['Crime', 'Thriller']",United Kingdom,Hell Is a City,1960,English,"[('Stanley Baker', 2, 0), ('John Crawford', 2, 0), ('Donald Pleasence', 2, 0), ('Maxine Audley', 1, 0), ('Billie Whitelaw', 1, 0), ('Joseph Tomelty', 0, 0), ('George A. Cooper', 0, 0), ('Vanda Godsell', 0, 0), ('Dickie Owen', 0, 0), ('Alister Williamson', 0, 0), ('Lois Daine', 1, 0), ('John Harvey', 0, 0)]","[('Val Guest', 2, 0)]",[]
297,['Drama'],United States of America,Meet Joe Black,1998,English,"[('Brad Pitt', 2, 0), ('Anthony Hopkins', 2, 0), ('Claire Forlani', 1, 0), ('Jeffrey Tambor', 2, 0), ('Marcia Gay Harden', 1, 0), ('Jake Weber', 2, 0), ('David S. Howard', 2, 0), ('Lois Kelly-Miller', 1, 0), ('Jahnni St. John', 0, 0), ('Richard Clarke', 0, 0), ('June Squibb', 1, 0)]","[('Martin Brest', 2, 0)]",[]
83013,['Drama'],South Korea,Bungee Jumping of Their Own,2001,Korean,"[('Lee Eun-ju', 1, 0), ('Lee Byung-hun', 2, 0), ('Yeo Hyun-soo', 0, 0), (' Hong Soo-hyun', 0, 0), ('Jeon Mi-seon', 0, 0), ('Suk-Won Chang', 0, 0), ('Namgoong Min', 2, 0), ('Gi Ju-bong', 2, 0)]","[('Kim Dae-seung', 2, 0)]","[('Eun-nim Ko', 0, 0)]"
200358,"['Comedy', 'Drama']",Japan,"See You Tomorrow, Everyone",2013,Japanese,"[('Gaku Hamada', 2, 0), ('Bengaru', 0, 0), ('Kana Kurashina', 1, 0), ('Kento Nagayama', 2, 0), ('Naomi Ortega', 0, 0), ('Kei Tanaka', 2, 0), ('Nene Otsuka', 1, 0)]","[('Yoshihiro Nakamura', 2, 0)]",[]
1271,['Action'],United States of America,300,2006,English,"[('Gerard Butler', 2, 0), ('Lena Headey', 1, 0), ('Dominic West', 2, 0), ('David Wenham', 2, 0), ('Vincent Regan', 2, 0), ('Michael Fassbender', 2, 0), ('Tom Wisdom', 2, 0), ('Andrew Tiernan', 2, 0), ('Andrew Pleavin', 2, 0), ('Rodrigo Santoro', 2, 0), ('Giovani Cimmino', 2, 0), ('Tyler Neitzel', 2, 0), ('Stephen McHattie', 2, 0), ('Eli Snyder', 2, 0), ('Tim Connolly', 0, 0), ('Marie-Julie Rivest', 0, 0), ('Peter Mensah', 2, 0), ('Arthur Holden', 0, 0), ('Michael Sinelnikoff', 0, 0), ('Kelly Craig', 0, 0), ('Greg Kramer', 2, 0), ('Alex Ivanovici', 0, 0), ('Tom Rack', 2, 0), ('David Francis', 2, 0), ('James Bradford', 2, 0), ('Sebastian St. Germain', 0, 0), ('John Dunn-Hill', 2, 0), ('Dennis St John', 0, 0), ('Neil Napier', 0, 0), ('Dylan Smith', 0, 0), ('Maurizio Terrazzano', 0, 0), ('Kwasi Songui', 2, 0), ('Alexandra Beaton', 0, 0), ('Frédéric Smith', 0, 0), ('Loucas Minchillo', 0, 0), ('Nicholas Minchillo', 0, 0), ('Andrew Shaver', 2, 0), ('Marcel Jeannin', 2, 0), ('Robin Wilcock', 0, 0), ('Robert Paradis', 0, 0), ('Jere Gillis', 0, 0), ('Jeremy Thibodeau', 0, 0), ('Tyrone Benskin', 2, 0), ('Robert Maillet', 2, 0), ('Patrick Sabongui', 2, 0), ('David Schaap', 2, 0), ('Leon Laderach', 0, 0), ('Dave Lapommeray', 0, 0), ('Vervi Mauricio', 0, 0), ('Charles Papasoff', 0, 0), ('Isabelle Champeau', 1, 0), ('Veronique-Natale Szalankiewicz', 0, 0), ('Maéva Nadon', 0, 0), ('David Thibodeau', 0, 0), ('Jean Michel Paré', 0, 0), ('Stewart Myiow', 0, 0), ('Andreanne Ross', 0, 0), ('Sara Giacalone', 0, 0), ('Ariadne Bourbonnière', 0, 0), ('Isabelle Fournel', 0, 0), ('Sandrine Merette-Attiow', 0, 0), ('Danielle Hubbard', 0, 0), ('Elisabeth Etienne', 0, 0), ('Ruan Vibegaard', 0, 0), ('Genevieve Guilbault', 0, 0), ('Bonnie Mak', 1, 0), ('Amélie Sorel', 0, 0), ('Caroline Aspirot', 0, 0), ('Gina Gagnon', 0, 0), ('Tania Trudell', 0, 0), ('Stéphanie Aubry', 0, 0), ('Mercedes Leggett', 0, 0), ('Stephania Gambaroff', 0, 0), ('Chanelle Lamothe', 0, 0), ('Sabrina-Jasmine Guilbault', 1, 0), ('Manny Cortez Tuazon', 0, 0), ('Atif Y. Siddiqi', 0, 0), ('Camille Rizkallah', 0, 0), ('Trudi Hanley', 0, 0), ('Neon Cobran', 0, 0), ('Gary A. Hecker', 2, 0), ('Devin Delorme', 0, 0), ('Deke Richards', 2, 0), ('Darren Shahlavi', 2, 0), ('Marc Trottier', 2, 0), ('Duy Vo Van', 2, 0), ('Agnieshka Wnorowska', 1, 0)]","[('Zack Snyder', 2, 0)]",[]
57403,['Drama'],Portugal,Mysteries of Lisbon,2010,Portuguese,"[('Adriano Luz', 2, 0), ('Maria João Bastos', 1, 0), ('Clotilde Hesme', 0, 0), ('Afonso Pimentel', 2, 0), ('João Arrais', 0, 0), ('Albano Jerónimo', 0, 0), ('João Baptista', 0, 0), ('Martin Loizillon', 0, 0), ('Julien Alluguette', 0, 0), ('Rui Morrison', 0, 0), ('Carloto Cotta', 0, 0), ('Maria João Pinho', 0, 0), ('José Manuel Mendes', 0, 0), ('Léa Seydoux', 1, 0), ('Melvil Poupaud', 2, 0), ('Malik Zidi', 2, 0), ('Margarida Vila-Nova', 0, 0), ('Sofia Aparício', 0, 0), ('Catarina Wallenstein', 0, 0), ('André Gomes', 0, 0), ('São José Correia', 1, 0), ('Joana de Verona', 1, 0)]","[('Raúl Ruiz', 2, 0)]",[]
33792,"['Comedy', 'Drama']",United States of America,State of the Union,1948,English,"[('Spencer Tracy', 2, 0), ('Katharine Hepburn', 1, 0), ('Van Johnson', 2, 0), ('Angela Lansbury', 1, 0), ('Adolphe Menjou', 2, 0), ('Lewis Stone', 2, 0), ('Ellen Ross', 0, 0), ('Eve Whitney', 1, 0), ('Raymond Walburn', 0, 0), ('Margaret Hamilton', 1, 0), ('Charles Lane', 2, 0), ('Carl Switzer', 2, 0), ('Tor Johnson', 2, 0), ('Frank Mayo', 2, 0), (""Arthur O'Connell"", 2, 0)]","[('Frank Capra', 0, 0)]",[]
95,"['Action', 'Thriller']",United States of America,Armageddon,1998,English,"[('Bruce Willis', 2, 0), ('Billy Bob Thornton', 2, 0), ('Ben Affleck', 2, 0), ('Liv Tyler', 1, 0), ('Will Patton', 2, 0), ('Steve Buscemi', 2, 0), ('William Fichtner', 2, 0), ('Michael Clarke Duncan', 2, 0), ('Peter Stormare', 2, 0), ('Owen Wilson', 2, 0), ('Ken Hudson Campbell', 2, 0), ('Jessica Steen', 1, 0), ('Chris Ellis', 2, 0), ('Keith David', 2, 0), ('Jason Isaacs', 2, 0), ('Marshall R. Teague', 2, 0), ('J. Patrick McCormack', 2, 0), ('Ian Quinn', 0, 0), ('Charlton Heston', 2, 0), ('Eddie Griffin', 2, 0), ('Sage Allen', 0, 0), ('Grace Zabriskie', 1, 0), ('Grayson McCouch', 2, 0), ('Clark Heathcliffe Brolly', 2, 0), ('Greg Collins', 2, 0), ('John Mahon', 2, 0), ('K.C. Leomiti', 2, 0), ('Stanley Anderson', 2, 0), ('James Harper', 2, 0), ('Harry Humphries', 2, 0), ('Ellen Cleghorne', 0, 0), ('Udo Kier', 2, 0), ('Anthony Guidera', 2, 0), ('Dyllan Christopher', 2, 0), ('Judith Hoag', 1, 0), ('Deborah Nishimura', 1, 0), ('Albert Wong', 2, 0), ('Jim Ishida', 2, 0), ('John Aylward', 2, 0), ('Mark Curry', 2, 0), ('Seiko Matsuda', 1, 0), ('Steven Ford', 2, 0), ('Christian Clemenson', 2, 0), ('Shawnee Smith', 1, 0), ('Bodhi Elfman', 2, 0), ('Dina Morrone', 1, 0), ('Patrick Lander', 2, 0), ('Brian Mulligan', 2, 0), ('Patrick Richwood', 2, 0), ('Frank Van Keeken', 2, 0), ('Googy Gress', 2, 0), ('Frederick Weller', 2, 0), ('Jeff Austin', 0, 0), ('Matt Malloy', 2, 0), ('H. Richard Greene', 2, 0), ('Brian Brophy', 2, 0), ('Peter Murnik', 2, 0), ('Brian Hayes Currie', 2, 0), ('Andy Milder', 2, 0), ('Michael Kaplan', 2, 0), ('Duke Valenti', 0, 0), ('Michael Taliferro', 2, 0), ('Billy Devlin', 2, 0), ('Michele Edison', 1, 0), ('Michael Bay', 2, 0), ('Mary Ann Schmidt', 1, 0), ('Judi Beecher', 0, 0)]","[('Michael Bay', 2, 0)]",[]
415665,['Drama'],Canada,1:54,2016,French,"[('Antoine-Olivier Pilon', 2, 0), ('Sophie Nélisse', 1, 0), ('Lou-Pascal Tremblay', 2, 0), ('David Boutin', 2, 0), ('Patrice Godin', 0, 0), ('Robert Naylor', 2, 0), ('Anthony Therrien', 2, 0), ('Guillaume Gauthier', 2, 0), ('Irdens Exantus', 2, 0), ('Karl-Antoine Suprice', 2, 0), ('Laurie-Jade Rochon', 1, 0), ('Émile Mailhiot', 2, 0)]","[('Yan England', 2, 0)]","[('Yan England', 2, 0)]"
26162,"['Crime', 'Drama', 'Thriller']",United States of America,The Bat Whispers,1930,English,"[('Chester Morris', 2, 0), ('Chance Ward', 0, 0), ('Una Merkel', 1, 0), ('Richard Tucker', 2, 0), ('Wilson Benge', 2, 0), ('DeWitt Jennings', 2, 0), (""Sidney D'Albrook"", 2, 0), ('S.E. Jennings', 0, 0), ('Grayce Hampton', 0, 0), ('Maude Eburne', 1, 0), ('Spencer Charters', 2, 0), ('William Bakewell', 2, 0), ('Gustav von Seyffertitz', 2, 0), ('Hugh Huntley', 0, 0), ('Charles Dow Clark', 2, 0), ('Ben Bard', 2, 0)]","[('Roland West', 2, 0)]","[('Roland West', 2, 0)]"
217,['Action'],United States of America,Indiana Jones and the Kingdom of the Crystal Skull,2008,English,"[('Harrison Ford', 2, 0), ('Cate Blanchett', 1, 0), ('Shia LaBeouf', 2, 0), ('Ray Winstone', 2, 0), ('Karen Allen', 1, 0), ('John Hurt', 2, 0), ('Jim Broadbent', 2, 0), ('Andrew Divoff', 2, 0), ('Igor Jijikine', 2, 0), ('Pavel Lychnikoff', 2, 0), ('Alan Dale', 2, 0), ('Ernie Reyes, Jr.', 2, 0), ('Dimitri Diatchenko', 2, 0), ('Ilia Volok', 2, 0), ('Emmanuel Todorov', 0, 0), ('Venya Manzyuk', 0, 0), ('Joel Stoffer', 2, 0), ('Neil Flynn', 2, 0), ('V.J. Foster', 0, 0), ('Chet Hanks', 0, 0), ('Brian Knutson', 2, 0), ('Dean Grimes', 0, 0), ('Sasha Spielberg', 0, 0), ('Nicole Luther', 0, 0), ('Sophia Stewart', 0, 0), ('Chris Todd', 0, 0), ('Dennis Nusbaum', 0, 0), ('T. Ryan Mooney', 0, 0), ('Audi Resendez', 0, 0), ('Helena Barrett', 0, 0), ('Carlos Linares', 0, 0), ('Gustavo Hernandez', 0, 0), ('Maria Luisa Minelli', 0, 0), ('Nito Larioza', 0, 0), ('Jon Valera', 0, 0), ('Kevin Collins', 0, 0), ('Robert Baker', 2, 0), ('Steven A. Miller', 0, 0)]","[('Steven Spielberg', 2, 0)]",[]
330483,['Drama'],United States of America,The Choice,2016,English,"[('Benjamin Walker', 2, 0), ('Teresa Palmer', 1, 0), ('Maggie Grace', 1, 0), ('Alexandra Daddario', 1, 0), ('Tom Welling', 2, 0), ('Tom Wilkinson', 2, 0), ('Jesse C. Boyd', 0, 0), ('Brad James', 0, 0), ('Noree Victoria', 0, 0), ('Anna Enger', 0, 0), ('Marty Stonerock', 1, 0), ('Brett Rice', 2, 0), ('Ashley LeConte Campbell', 1, 0), ('Sharon Blackwood', 1, 0), ('Diane Sellers', 0, 0), ('Lou Lou Safran', 1, 0), ('Vance Griswold', 2, 0), ('Wilbur Fitzgerald', 2, 0), ('Callan White', 1, 0), ('Brett Kelley', 2, 0), ('Caity Brewer', 1, 0), ('Lori Lail Marette', 1, 0), ('Sophia Grillo', 1, 0), ('Simone Griffeth', 1, 0), ('Joseph Gallison', 2, 0), ('Veda Wilson', 1, 0), ('Niki Davis', 1, 0), ('Jennifer Brown Andersen', 1, 0), ('Rochelle Aycoth', 1, 0)]","[('Ross Katz', 0, 0)]",[]
28029,['Drama'],Australia,A Walk on the Moon,1999,English,"[('Diane Lane', 1, 0), ('Viggo Mortensen', 2, 0), ('Liev Schreiber', 2, 0), ('Anna Paquin', 1, 0), ('Tovah Feldshuh', 1, 0), ('Stewart Bick', 2, 0), ('Jess Platt', 0, 0), ('Bobby Boriello', 0, 0), ('Star Jasper', 0, 0), ('Ellen David', 1, 0), ('Lisa Bronwyn Moore', 1, 0), ('Victoria Barkoff', 0, 0), ('Tamar Kozlov', 0, 0), ('Lisa Jakub', 1, 0), ('Joe Perrino', 0, 0), ('Jesse Lavendel', 0, 0)]","[('Tony Goldwyn', 2, 0)]","[('Pamela Gray', 1, 0)]"
169066,"['Comedy', 'Crime']",United States of America,Blindfold,1965,English,"[('Rock Hudson', 2, 0), ('Claudia Cardinale', 1, 0), ('Jack Warden', 2, 0), ('Guy Stockwell', 2, 0), ('Anne Seymour', 1, 0), ('Alejandro Rey', 2, 0), ('Brad Dexter', 2, 0), ('Vito Scotti', 2, 0), ('Ted Knight', 2, 0), ('Angela Clarke', 1, 0), ('John Megna', 2, 0), ('Ned Glass', 2, 0), ('Hari Rhodes', 2, 0), ('Mort Mills', 2, 0), ('Jack De Mave', 2, 0)]","[('Philip Dunne', 2, 0)]",[]
143277,['Comedy'],United States of America,The Hoodlum,1919,English,"[('Mary Pickford', 1, 0), ('Ralph Lewis', 2, 0), ('Kenneth Harlan', 2, 0), ('T.D. Crittenden', 0, 0), ('Aggie Herring', 1, 0), ('Andrew Arbuckle', 0, 0), ('Max Davidson', 2, 0), ('Paul Mullen', 0, 0), ('Buddy Messinger', 0, 0), ('Nellie Anderson', 0, 0), ('B.A. Lewis', 0, 0), ('Lafe McKee', 2, 0)]","[('Sidney Franklin', 2, 0)]",[]
11687,['Comedy'],France,The Visitors,1993,French,"[('Jean Reno', 2, 0), ('Valérie Lemercier', 1, 0), ('Christian Clavier', 2, 0), ('Marie-Anne Chazel', 1, 0), ('Christian Bujeau', 0, 0), ('Isabelle Nanty', 1, 0), ('Gérard Séty', 2, 0), ('Didier Pain', 2, 0), ('Jean-Paul Muel', 2, 0), ('Arielle Sémenoff', 1, 0), ('Michel Peyrelon', 0, 0), ('Pierre Vial', 0, 0), ('François Lalande', 0, 0), ('Didier Bénureau', 2, 0), ('Frédéric Baptiste', 0, 0)]","[('Jean-Marie Poiré', 2, 0)]",[]
289207,['Thriller'],United States of America,Catastrophe,1978,English,"[('William Conrad', 2, 0)]","[('Larry Savadove', 0, 0)]","[('Larry Savadove', 0, 0)]"
99802,['Drama'],United Kingdom,A Day at the Beach,1972,English,"[('Mark Burns', 2, 0), ('Beatie Edney', 1, 0), ('Peter Sellers', 2, 0), ('Graham Stark', 2, 0), ('Fiona Lewis', 1, 0), ('Jack MacGowran', 2, 0), ('Maurice Roeves', 2, 0), ('Joanna Dunham', 1, 0), ('Eva Dahlbeck', 1, 0), ('Bertel Lauring', 2, 0), ('Lise Dietrich', 0, 0)]","[('Simon Hesera', 0, 0)]","[('Roman Polanski', 2, 0)]"
75938,['Thriller'],United States of America,Twilight's Last Gleaming,1977,English,"[('Burt Lancaster', 2, 0), ('Roscoe Lee Browne', 2, 0), ('Charles Durning', 2, 0), ('Joseph Cotten', 2, 0), ('Melvyn Douglas', 2, 0), ('Richard Jaeckel', 2, 0), ('William Marshall', 2, 0), (""Gerald S. O'Loughlin"", 2, 0), ('Richard Widmark', 2, 0), ('Paul Winfield', 2, 0), ('Burt Young', 2, 0), ('Charles Aidman', 2, 0), ('Leif Erickson', 0, 0), ('Charles McGraw', 2, 0), ('Morgan Paull', 2, 0), ('Simon Scott', 2, 0), ('William Smith', 2, 0), ('William Hootkins', 2, 0), ('Bill Walker', 2, 0), ('David Baxt', 0, 0), ('Glenn Beck', 2, 0), ('John Ratzenberger', 2, 0)]","[('Robert Aldrich', 2, 0)]",[]
404567,['Drama'],United States of America,Tibetana,1969,English,"[('Pernell Roberts', 2, 0), ('Alexandra Bastedo', 1, 0), ('Gloria Cámara', 0, 0), ('Leonard Bell', 0, 0), ('Alejandro de Enciso', 0, 0), ('Julián Mateos', 2, 0)]","[('John Peyser', 2, 0)]",[]
13493,['Comedy'],United States of America,College Road Trip,2008,English,"[('Martin Lawrence', 2, 0), ('Kym Whitley', 1, 0), ('Raven-Symoné', 1, 0), ('Brenda Song', 1, 0), ('Margo Harshman', 1, 0), ('Donny Osmond', 2, 0), ('Molly Ephraim', 1, 0), ('Adam LeFevre', 2, 0), ('Eugene Jones III', 0, 0), ('Lucas Grabeel', 2, 0), ('Matthew Schlein', 0, 0), ('Eshaya Draper', 0, 0), ('Will Sasso', 2, 0), ('Geneva Carr', 1, 0), (""Na'Kia Bell Smith"", 0, 0), ('Josh Meyers', 2, 0), ('Lonny Ross', 2, 0)]","[('Roger Kumble', 2, 0)]","[('Ken Daurio', 2, 0), ('Cinco Paul', 2, 0), ('Carrie Evans', 0, 0), ('Emi Mochizuki', 0, 0)]"
45987,['Drama'],Japan,Taira Clan Saga,1955,Japanese,"[('Narutoshi Hayashi', 0, 0), ('Raizô Ichikawa', 0, 0), ('Tatsuya Ishiguro', 0, 0), ('Michiyo Kogure', 1, 0), ('Akitake Kôno', 0, 0), ('Yoshiko Kuga', 1, 0), ('Tamao Nakamura', 1, 0), ('Shunji Natsume', 0, 0), ('Ichijirô Oya', 0, 0), ('Mitsusaburô Ramon', 2, 0), ('Kunitaro Sawamura', 0, 0), ('Koreya Senda', 0, 0), ('Eitarô Shindô', 2, 0), ('Ichirô Sugai', 2, 0), ('Eijirô Yanagi', 0, 0)]","[('Kenji Mizoguchi', 2, 0)]","[('Yoshikata Yoda', 0, 0), ('Masashige Narusawa', 0, 0), ('Kyûchi Tsuji', 0, 0)]"
6317,['Drama'],Germany,Rosenstrasse,2003,German,"[('Katja Riemann', 1, 0), ('Maria Schrader', 1, 0), ('Doris Schade', 1, 0), ('Jutta Lampe', 1, 0), ('Svea Lohde', 0, 0), ('Jürgen Vogel', 0, 0), ('Martin Feifel', 2, 0), ('Fedja van Huêt', 2, 0), ('Carola Regnier', 1, 0), ('Plien van Bennekom', 0, 0), ('Romijn Conen', 2, 0), ('Julia Eggert', 0, 0), ('Thekla Reuten', 1, 0), ('Jutta Wachowiak', 0, 0), ('Jan Decleir', 2, 0), ('Lena Stolze', 1, 0), ('Carine Crutzen', 0, 0), ('Lilian Schiffer', 0, 0), ('Sarah Nemitz', 0, 0), ('Rainer Strecker', 2, 0), ('Peter Ender', 0, 0), ('Roland Silbernagl', 0, 0), ('Katalin Zsigmondy', 0, 0), ('Hans Peter Hallwachs', 0, 0), ('Gaby Dohm', 0, 0), ('Isolde Barth', 0, 0), ('Fritz Lichtenhahn', 2, 0), ('Nina Kunzendorf', 1, 0), ('Martin Wuttke', 2, 0), ('Hans Kremer', 2, 0), ('Edwin de Vries', 2, 0)]","[('Margarethe von Trotta', 1, 0)]",[]
